timestamp,x_sensor,u_hinf
0.120907918740289,1.0902435942191e-06,1
0.121086393041223,1.06724515597653e-06,1
0.12124068781795,1.06427740293273e-06,1
0.12141732597595,1.08917916398156e-06,1
0.121594888681589,1.12699324489895e-06,1
0.121749460304209,1.14658363505447e-06,1
0.121929344431114,1.14178802158384e-06,1
0.122090191617943,1.12308270544411e-06,1
0.122254686565047,1.10626225280894e-06,1
0.122436815474853,1.09555906491783e-06,1
0.122592886889817,1.08679040843186e-06,1
0.12277741220284,1.0749895357084e-06,1
0.12295026224998,1.07471507418487e-06,1
0.123109904937799,1.09344548060966e-06,1
0.123292920908905,1.12822984520336e-06,1
0.123452739356532,1.14848243737366e-06,1
0.123629775954026,1.14312681386968e-06,1
0.123814131860013,1.11534403136571e-06,1
0.123972761074797,1.0931586723192e-06,1
0.124157662525168,1.08262416409426e-06,1
0.124322093693552,1.08247622826262e-06,1
0.124493882333318,1.08379652262744e-06,1
0.124682284311012,1.09027176977617e-06,1
0.124842239743189,1.1069669472631e-06,1
0.125029732264222,1.13440894353334e-06,1
0.125198969261008,1.147608359196e-06,1
0.125368962833368,1.13613017257214e-06,1
0.125558676685294,1.10342771112029e-06,1
0.125720535742116,1.08033872253596e-06,1
0.1259106915393,1.0750784029453e-06,1
0.126083633150974,1.08505667220873e-06,1
0.126254188732168,1.0965391792978e-06,1
0.126445862920221,1.10822625487625e-06,1
0.126609519038555,1.12157130354639e-06,1
0.126801715874432,1.13770887090982e-06,1
0.126976034891145,1.13850362172834e-06,1
0.12714932364195,1.11831672986722e-06,1
0.127343560697398,1.08526040764594e-06,1
0.127508828079435,1.06996903736347e-06,1
0.127702467590745,1.07812318114139e-06,1
0.127876065890252,1.09799728960652e-06,1
0.128054714780544,1.11464288988884e-06,1
0.128252343602736,1.12419116359254e-06,1
0.128419431523492,1.12955680407749e-06,1
0.128614605226437,1.13081740005133e-06,1
0.128786373015694,1.11918937359839e-06,1
0.128975712616499,1.09291858518079e-06,1
0.129166303635195,1.0713664763445e-06,1
0.129337370079797,1.07309492825153e-06,1
0.129535229008633,1.09752281711547e-06,1
0.12970597126858,1.11987811519398e-06,1
0.12990668489039,1.13069173425162e-06,1
0.130089362137824,1.12829360433112e-06,1
0.13026947008928,1.12220226427885e-06,1
0.130472250367762,1.11045059594769e-06,1
0.130643761849512,1.0936452360495e-06,1
0.130844162206622,1.07543966827559e-06,1
0.131019554722019,1.07599420328581e-06,1
0.13122042254963,1.09972488490078e-06,1
0.131410456230038,1.12639796795917e-06,1
0.131590004587669,1.13616335927176e-06,1
0.13179518914677,1.12687059379073e-06,1
0.131969308345307,1.11337051190793e-06,1
0.132172860834363,1.10003097611049e-06,1
0.132351443075096,1.08919452763272e-06,1
0.132554972105441,1.07991449697793e-06,1
0.132747111859598,1.08498866087898e-06,1
0.132930400495159,1.10604951310004e-06,1
0.133139593038591,1.13231547886867e-06,1
0.133316492271438,1.13773533274082e-06,1
0.13352329521743,1.12163662033104e-06,1
0.133702808159925,1.1024906410723e-06,1
0.133913064507391,1.08925031643954e-06,1
0.134102240081912,1.08560439005152e-06,1
0.134295799322531,1.08689831464128e-06,1
0.134498263251425,1.09779412011523e-06,1
0.134680412197336,1.11694222008513e-06,1
0.134891874105648,1.13556840215731e-06,1
0.135072357253249,1.13321083471503e-06,1
0.1352833060777,1.11023813038919e-06,1
0.135468106243192,1.08989819382843e-06,1
0.135684173619157,1.08279014307517e-06,1
0.135879034913004,1.08893525061839e-06,1
0.136075927632946,1.09905780677229e-06,1
0.136280287748327,1.11266618912008e-06,1
0.136467088379488,1.12672127543167e-06,1
0.136683707255606,1.13261469620719e-06,1
0.136867645288526,1.11985080089916e-06,1
0.137082816277392,1.0935908800181e-06,1
0.137268973699609,1.0800826369684e-06,1
0.137486196326216,1.08574309528058e-06,1
0.137678221336652,1.10062189130045e-06,1
0.137892276278558,1.11486618252741e-06,1
0.13809254752874,1.1238376598936e-06,1
0.138292284946229,1.1277984575572e-06,1
0.138501761061022,1.11963315259018e-06,1
0.13869329465118,1.10029435056992e-06,1
0.138916024956701,1.08067333783088e-06,1
0.13910456256494,1.08187777253561e-06,1
0.139325719715041,1.10137705063484e-06,1
0.139515156583459,1.11787542117432e-06,1
0.139736366775385,1.12537035289921e-06,1
0.139928629934686,1.12379191768438e-06,1
0.140152303275868,1.11510859309733e-06,1
0.140349307346403,1.10024317451031e-06,1
0.140575070135353,1.08323908951765e-06,1
0.140777542662268,1.08326307156708e-06,1
0.140992590450917,1.10226362512806e-06,1
0.141198876448736,1.12225048119898e-06,1
0.141405444932853,1.12808816600466e-06,1
0.141618849288689,1.12030763510599e-06,1
0.141818897414376,1.10899608762444e-06,1
0.142042632892396,1.0958636479659e-06,1
0.142239066212538,1.08627490982104e-06,1
0.142470052138331,1.08768338556306e-06,1
0.142665574918366,1.10373379564799e-06,1
0.142895843928869,1.12533251655479e-06,1
0.143091865484193,1.12942904582823e-06,1
0.143321779944718,1.11617111346836e-06,1
0.143518777859468,1.10175722305743e-06,1
0.143748988063462,1.09140800830782e-06,1
0.143947432171988,1.08842220396336e-06,1
0.144178550723395,1.09436377575583e-06,1
0.144378795144354,1.10957140004954e-06,1
0.144611259527453,1.12730126168533e-06,1
0.144813429100379,1.1275964018702e-06,1
0.145047411642269,1.10977015499143e-06,1
0.145251361110308,1.09390617362026e-06,1
0.145486776102163,1.08851974004109e-06,1
0.145692158164127,1.09296941527438e-06,1
0.145928764075748,1.10411535988449e-06,1
0.14613516715661,1.11762526454129e-06,1
0.146372696118536,1.12752686146159e-06,1
0.146579764031434,1.12038498567794e-06,1
0.146818006085557,1.0991970390088e-06,1
0.147025487364299,1.08711246695476e-06,1
0.147264312866422,1.09084605987397e-06,1
0.147472053359017,1.10211982898988e-06,1
0.147711400692058,1.11467680735314e-06,1
0.147919316325637,1.12263195415045e-06,1
0.148159172970221,1.12214199763481e-06,1
0.148367225452591,1.10889947007285e-06,1
0.148607614568727,1.08984192969712e-06,1
0.148815795978821,1.08620545829906e-06,1
0.149056770340198,1.09944249133591e-06,1
0.149265095465672,1.11326658241335e-06,1
0.149506737757513,1.12114493598427e-06,1
0.149715242126583,1.12082886049158e-06,1
0.149957671148594,1.11166652499829e-06,1
0.15,1.10903627937608e-06,0
0.15010446586727,1.08058716903958e-06,0
0.15020893173454,1.01723919679958e-06,0
0.150356448961616,9.08244434079464e-07,0
0.150476565335771,8.38500610045766e-07,0
0.15062313913201,7.94105659421577e-07,0
0.150761187806143,7.71336172689825e-07,0
0.150883992893273,7.36650346974689e-07,0
0.151027866490722,6.6074605556141e-07,0
0.151159284887409,5.70011690191924e-07,0
0.151280475863281,4.90371805352433e-07,0
0.151421579052336,4.1753113154107e-07,0
0.151559505610327,3.54267615064795e-07,0
0.15167871264337,2.81200342765846e-07,0
0.151813476284133,1.58767049126179e-07,0
0.151952312915469,-1.70577851269841e-09,0
0.152073105278875,-1.37509225382254e-07,0
0.152198635418498,-2.39567832127932e-07,0
0.152336971237679,-2.86965854383213e-07,0
0.152466751668458,-2.83691814048731e-07,0
0.152587725955183,-2.69299733096765e-07,0
0.152729813216797,-2.70602073954461e-07,0
0.152870507422529,-2.96602921204531e-07,0
0.152992251654411,-3.2113958750081e-07,0
0.153124098612511,-3.28386560158465e-07,0
0.153264458143447,-3.09682688933751e-07,0
0.15339049024656,-2.87099930737701e-07,0
0.15351578932993,-2.81059329169419e-07,0
0.15365749647863,-3.02632534514433e-07,0
0.15379314298619,-3.31673840104337e-07,0
0.153916114144598,-3.35040142377622e-07,0
0.154060140187588,-2.86369891194463e-07,0
0.15420341979815,-1.90012839703163e-07,0
0.154327320889972,-9.89565688474677e-08,0
0.154462040948159,-2.56483586201692e-08,0
0.154604753133829,9.06355705353493e-09,0
0.154732083729156,1.65107768735515e-08,0
0.154860443998724,2.46217445193317e-08,0
0.155004042975959,4.89991713488953e-08,0
0.155138837315493,7.75986417673222e-08,0
0.155264374843141,9.06760046879087e-08,0
0.155410797257691,7.7600748239967e-08,0
0.155557977610803,4.96170288125002e-08,0
0.155683580386958,4.12967665668663e-08,0
0.155827121149895,7.07369380805061e-08,0
0.155973344289338,1.3426056138614e-07,0
0.156100497169392,1.87058223777303e-07,0
0.156237237531587,2.10011305725444e-07,0
0.156383331284625,1.85981141268433e-07,0
0.156513649892682,1.40047346585542e-07,0
0.156645486086693,9.67948753362714e-08,0
0.156792325124081,6.99496007481098e-08,0
0.156928269148297,5.84693814392094e-08,0
0.157057481171245,4.29190625510896e-08,0
0.15720624456051,9.76410356972694e-09,0
0.157350600030059,-2.43523235414745e-08,0
0.157479207989489,-3.47648577123678e-08,0
0.157630474172742,-9.93391331687595e-09,0
0.157781505299177,3.66535082957898e-08,0
0.157910736133009,6.29157277219957e-08,0
0.158060284532646,5.13541006811113e-08,0
0.158211251679941,-7.96393239744892e-10,0
0.158341515906719,-5.1955312705458e-08,0
0.15848720778678,-8.66980839661907e-08,0
0.158638347954261,-9.00332002379878e-08,0
0.158770049543044,-8.01710943384894e-08,0
0.158912184057148,-7.4559727510592e-08,0
0.159063596075424,-7.70666457888901e-08,0
0.159197310398196,-7.24384434376222e-08,0
0.159336508969284,-4.66723369774993e-08,0
0.159488448020717,1.18847543271293e-09,0
0.159624857120275,3.78346868956278e-08,0
0.159761949431985,4.43546799058947e-08,0
0.159914754208679,1.03683463538739e-08,0
0.160054475150077,-3.68477330325585e-08,0
0.16019033604524,-6.8112984333047e-08,0
0.160344295632432,-6.71817808093925e-08,0
0.160487619137603,-4.04243474834541e-08,0
0.160623017475602,-1.31630039947075e-08,0
0.160778253224009,4.22852730346856e-09,0
0.160924910014548,1.21784561527321e-08,0
0.161060419054163,2.57465911250783e-08,0
0.161216865659696,5.36783790602123e-08,0
0.161366034496199,7.60616046423721e-08,0
0.161502027736443,7.24156024453909e-08,0
0.161659517396229,3.26153811627142e-08,0
0.161810143278375,-1.96392662617816e-08,0
0.161946853163953,-4.99020074014834e-08,0
0.162105218016652,-4.51331430560461e-08,0
0.162256381063563,-1.14411431303613e-08,0
0.162393969817052,1.98296548797699e-08,0
0.162553092722769,3.64497759475403e-08,0
0.1627041603449,3.5818467532418e-08,0
0.162842769702461,3.48629148658361e-08,0
0.163002587257495,4.05846726335277e-08,0
0.163153177114496,4.13049104225999e-08,0
0.163292958013143,2.32686344034933e-08,0
0.16345344910074,-2.00694742542866e-08,0
0.16360334165962,-5.99843380060049e-08,0
0.16374447646433,-7.20294754123903e-08,0
0.163905652971126,-4.60404020860409e-08,0
0.164054722961648,-2.69510787664394e-09,0
0.164197450599825,2.94461561034516e-08,0
0.164359355847413,3.78976657874138e-08,0
0.16450753311587,2.69621181700238e-08,0
0.164652187838493,1.5320139405882e-08,0
0.164814903755242,9.04520647981497e-09,0
0.164962155756197,1.1385739349723e-09,0
0.165109237107941,-1.87682379857294e-08,0
0.165272903292898,-4.9261663022015e-08,0
0.165419235341985,-6.3571645492107e-08,0
0.165569552374674,-4.84149193258567e-08,0
0.165734406918542,-2.69094583675228e-09,0
0.165879885081844,3.77725650867543e-08,0
0.166034902099173,5.53250472226108e-08,0
0.166201368898082,4.06833220403479e-08,0
0.166346195178646,1.64793023877201e-08,0
0.166509076568313,-3.1330101794957e-09,0
0.166677966701196,-1.20789993578758e-08,0
0.166822735806804,-2.01967343758065e-08,0
0.166992236572074,-3.48316369875985e-08,0
0.167154652189909,-4.07258439231609e-08,0
0.167301413070583,-2.47905991143503e-08,0
0.167470015420447,1.62510272924088e-08,0
0.167624474321667,5.19426680547866e-08,0
0.167775615660089,6.13208149436082e-08,0
0.167944970943267,3.68950395107089e-08,0
0.168095813987805,2.52232431044508e-09,0
0.168253464898993,-2.27544707077341e-08,0
0.168424644386317,-2.96346426173372e-08,0
0.168573584050048,-2.7457072475435e-08,0
0.168743202657155,-2.62058340306592e-08,0
0.168917826546206,-2.08657528678985e-08,0
0.169066790284476,-2.87931781003575e-09,0
0.169239652172143,3.0726808476626e-08,0
0.169399483303858,5.31031444112247e-08,0
0.169553370546821,4.77306467649152e-08,0
0.169726609862914,1.16250944816439e-08,0
0.169880499123158,-2.48005647261961e-08,0
0.170043523150432,-4.37440503781243e-08,0
0.170219248881312,-3.70073195785114e-08,0
0.170370923738448,-2.19055899983289e-08,0
0.170548944030772,-7.77842840665784e-09,0
0.170719108666153,4.14153695217009e-09,0
0.170873134234552,2.03870559262462e-08,0
0.171049260460052,4.01599779670206e-08,0
0.17120706170257,4.26058836998838e-08,0
0.171370832933822,1.94433712521023e-08,0
0.17154930771012,-2.20559431682234e-08,0
0.171703640591901,-4.67094687224179e-08,0
0.171884717334836,-4.36101616794677e-08,0
0.172057027990723,-1.79203965569166e-08,0
0.172214093672118,5.08974624206103e-09,0
0.172393228413717,1.90364737853879e-08,0
0.172552397251029,2.50513753714015e-08,0
0.172722479010168,3.09487693182125e-08,0
0.172905099765016,2.97164469689018e-08,0
0.173061623992063,1.24520612014062e-08,0
0.173243618025368,-2.24042826191745e-08,0
0.173410999836823,-4.65595946128016e-08,0
0.173574562068214,-4.39099941957159e-08,0
0.173757377249566,-1.33872048643274e-08,0
0.173916667220591,1.60546227014967e-08,0
0.174103173931534,3.20404013277615e-08,0
0.174281981642047,2.92435499144002e-08,0
0.174443443436969,2.21161830371016e-08,0
0.174627754598767,1.24009386634875e-08,0
0.174790129664968,-3.13716787046465e-09,0
0.174970969971075,-2.79269728026741e-08,0
0.175156286195158,-4.36737552817118e-08,0
0.175317985390479,-3.37850541886252e-08,0
0.175504153319846,8.31228759614039e-10,0
0.175669594384308,3.02350067614583e-08,0
0.175848507849474,3.944524642639e-08,0
0.176038834339313,2.50341411014213e-08,0
0.176201797144627,7.77954420033265e-09,0
0.176390005301709,-7.311568503844e-09,0
0.176557615392591,-1.9032072253379e-08,0
0.176738148506511,-3.13285432939709e-08,0
0.176929820291876,-3.23835547991776e-08,0
0.177094680740636,-1.38830355100922e-08,0
0.177284948152187,2.07812514227196e-08,0
0.177453639091722,4.11376285528229e-08,0
0.177639170916484,3.55864462946068e-08,0
0.177828916484953,9.01131835755595e-09,0
0.177996488989756,-1.26060512694058e-08,0
0.178189024562383,-2.38921129896183e-08,0
0.178358047036994,-2.58768750753161e-08,0
0.178553770063436,-2.34659763455216e-08,0
0.178739586049651,-1.08396433721101e-08,0
0.178912074665801,1.23192683483224e-08,0
0.179107842460477,3.68717907383346e-08,0
0.179276999811554,3.82644549623895e-08,0
0.17947364458209,1.29728693507879e-08,0
0.179652434162819,-1.61426573976469e-08,0
0.179833684387396,-3.07877942189655e-08,0
0.180033873514107,-2.64209555484619e-08,0
0.180204682478162,-1.56844048309032e-08,0
0.180402208683545,-1.86659108561428e-09,0
0.180576525985841,1.35660549320709e-08,0
0.180775746067422,3.10833815236804e-08,0
0.180965581433472,3.24404819704358e-08,0
0.181143555303896,1.22904615996068e-08,0
0.181345391662774,-2.05401815469232e-08,0
0.181518725400543,-3.53621186449787e-08,0
0.181719535005184,-2.70813966144967e-08,0
0.181898504526522,-8.08059909007146e-09,0
0.182094831089332,9.47124137042934e-09,0
0.182289707162213,2.03996945217041e-08,0
0.182468865397142,2.6521187237507e-08,0
0.18267344886537,2.26881333769648e-08,0
0.18284953917779,4.34113118485854e-09,0
0.183053532005954,-2.43722494666433e-08,0
0.183235106659765,-3.62740814876189e-08,0
0.183436537594145,-2.28785806961071e-08,0
0.183632053639691,3.24820885284287e-09,0
0.183815923303576,2.05058418259837e-08,0
0.18402495040814,2.46837561834384e-08,0
0.184203733525196,2.05508615069757e-08,0
0.184410701401534,9.33767711390277e-09,0
0.184592242730041,-8.08677311767882e-09,0
0.184802893377791,-2.8986672064182e-08,0
0.184993830304807,-3.1441326551428e-08,0
0.18518977445929,-1.11861713117685e-08,0
0.185393260169364,1.69962034643978e-08,0
0.185577944282509,2.89663829488865e-08,0
0.185790168126378,2.21522027914868e-08,0
0.185972489663927,8.81133763134703e-09,0
0.186183570628546,-6.58577321750413e-09,0
0.186369052859108,-1.94911919801733e-08,0
0.186583826179246,-2.78083084980414e-08,0
0.186777462358516,-1.85702963944352e-08,0
0.186980506624936,7.01713278493511e-09,0
0.187183837544144,2.86244027569056e-08,0
0.187375111681964,2.85667447119746e-08,0
0.187593673522028,8.86067492350417e-09,0
0.187780039433256,-8.65601604362837e-09,0
0.187996402639293,-1.98066613121975e-08,0
0.188183351823241,-2.2531642702334e-08,0
0.188399647523451,-1.61511337097413e-08,0
0.188590011716705,9.84751075726536e-10,0
0.188809812018054,2.43486932619571e-08,0
0.189006707773258,2.98633671125536e-08,0
0.189219691738587,1.23576173348241e-08,0
0.189423471134032,-1.12342688406287e-08,0
0.189625052938064,-2.30162574929938e-08,0
0.189837709525045,-2.04911136965259e-08,0
0.190032262584498,-1.11875097499268e-08,0
0.190256806572463,4.76396085102135e-09,0
0.190448469025028,2.01840316670043e-08,0
0.190671503157343,2.68728605983279e-08,0
0.190863537837823,1.38366269357926e-08,0
0.191086006128015,-1.26042619127332e-08,0
0.191279761568547,-2.58465395711989e-08,0
0.191503419917144,-2.00649966893283e-08,0
0.19170033729652,-5.47077107617422e-09,0
0.191926787575749,1.00143130616781e-08,0
0.192127870292904,1.98172497219052e-08,0
0.192357905646709,2.15155861888469e-08,0
0.192563062650129,7.84994816273008e-09,0
0.192786816059937,-1.62234874078837e-08,0
0.192994102992314,-2.72083551363433e-08,0
0.193212158419078,-1.66037488099048e-08,0
0.193422940167254,3.31456839591591e-09,0
0.193635304433533,1.67984256997259e-08,0
0.193850766222827,1.98465128321005e-08,0
0.194058400812818,1.4654276565023e-08,0
0.19427986598675,-2.97385031819787e-10,0
0.194484181724274,-1.80274053669951e-08,0
0.194712418737807,-2.53463924176152e-08,0
0.194914906625567,-1.2408737752226e-08,0
0.195149365016953,1.13732059834188e-08,0
0.195351236927556,2.14941335296356e-08,0
0.195588076533506,1.65973907414049e-08,0
0.195790213909823,5.51207120922974e-09,0
0.196027434503163,-9.79029280679444e-09,0
0.196230152614348,-2.0657597634053e-08,0
0.196467848918336,-1.90252733768191e-08,0
0.196671211015333,-1.89940407661384e-09,0
0.196909539969396,1.95858779989994e-08,0
0.197113599786399,2.24473415690249e-08,0
0.197352731809869,8.37115354711744e-09,0
0.197557543380384,-5.9826201821724e-09,0
0.197797673269143,-1.66498372425753e-08,0
0.198003300538486,-1.86553634322731e-08,0
0.198244670371633,-8.00256265568318e-09,0
0.198451204036072,1.00792619049916e-08,0
0.198694143970759,2.33974310226281e-08,0
0.198901729816644,1.61559638007002e-08,0
0.199142931770765,-4.20051453952423e-09,0
0.199352077732466,-1.60968391858771e-08,0
0.199590327808387,-1.7083433716277e-08,0
0.199801335386438,-9.93351886518788e-09,0
0.200037841184037,4.89444235727553e-09,0
0.200250717450644,1.85340881662658e-08,0
0.20048563399973,1.95689793095963e-08,0
0.200700578959911,3.88558515632316e-09,0
0.200934001814489,-1.51470618276944e-08,0
0.201151305293523,-1.9306751411547e-08,0
0.201383216801787,-1.01838092948946e-08,0
0.201603321690254,2.34279235565987e-09,0
0.201833644479406,1.40877678877498e-08,0
0.202057233066251,1.86756186276384e-08,0
0.202285834677998,9.08899450089666e-09,0
0.202514028266279,-1.00656472720326e-08,0
0.202740718175013,-2.0622580963352e-08,0
0.202975566734974,-1.29133021531702e-08,0
0.203200081680519,2.35107503144404e-09,0
0.203446082825146,1.3753559542768e-08,0
0.203668054538944,1.60353356801682e-08,0
0.203918893420923,8.01145495837418e-09,0
0.20413739419737,-7.2129067519542e-09,0
0.204386556520287,-1.98817253037775e-08,0
0.20460310778665,-1.45428146244697e-08,0
0.204853079136969,4.11406187091338e-09,0
0.205069483233537,1.51165000645018e-08,0
0.20532186014523,1.44083127460358e-08,0
0.205539294310075,6.22149163485995e-09,0
0.205795116021276,-7.84370507939419e-09,0
0.206015123825848,-1.74561348999573e-08,0
0.206254703174992,-1.38964032506467e-08,0
0.206482674798809,2.6399215148345e-09,0
0.206717373600278,1.64445666708124e-08,0
0.206954468580974,1.48034770172201e-08,0
0.207184653592206,3.51632662573276e-09,0
0.207438033096415,-8.85815601211916e-09,0
0.207664225338731,-1.53246519752316e-08,0
0.207919777061707,-1.13600693139175e-08,0
0.208141621854111,2.98464541261354e-09,0
0.208396895620514,1.72781223970433e-08,0
0.208617880624814,1.46603999926612e-08,0
0.208876636078204,-8.32682749086584e-10,0
0.209099362797424,-1.13068164516958e-08,0
0.209348172186648,-1.38772166251433e-08,0
0.209577739750936,-8.28499418717575e-09,0
0.209815934942834,4.6787301519945e-09,0
0.210058225105771,1.63781464088546e-08,0
0.210290892075197,1.35963329598809e-08,0
0.210554064350774,-3.42908260388047e-09,0
0.210781832520903,-1.39067112773808e-08,0
0.211040359410735,-1.21835332275687e-08,0
0.211264410435191,-3.77592565193876e-09,0
0.211525791816795,8.29212330835617e-09,0
0.211751201490285,1.52156501396206e-08,0
0.212003617088858,9.75420713855158e-09,0
0.212236448864287,-5.51716673133282e-09,0
0.212475924461469,-1.55811891750958e-08,0
0.212725346435842,-1.05698068253208e-08,0
0.212958860326339,8.28160010992331e-10,0
0.21322255388309,1.06079645514116e-08,0
0.213450737685065,1.31481027125575e-08,0
0.213712676756628,5.35426056490292e-09,0
0.213939376358447,-8.20049689819134e-09,0
0.214207178646176,-1.57813596495873e-08,0
0.214437509370851,-7.38263432044176e-09,0
0.214679868356621,6.07182695982744e-09,0
0.214928345492427,1.23159702416353e-08,0
0.215164439505111,1.00365582691278e-08,0
0.215430945732586,2.64650454076209e-10,0
0.215661212984032,-1.07944146625071e-08,0
0.215925276953858,-1.40315279150744e-08,0
0.216153836109489,-3.47619485099127e-09,0
